1 0.3 2.1844120159037166 0.89 0.0 0.11
1 0.39999999999999997 2.401632904320247 0.9 0.0 0.1
1 0.5 2.5753975087652536 0.9 0.0 0.1
1 0.6 2.6834663835540775 0.9 0.0 0.1
1 0.7 2.7242089165962904 0.83 0.08 0.09
2 0.3 2.1843807486855087 0.89 0.0 0.11
2 0.39999999999999997 2.401478970728276 0.9 0.0 0.1
2 0.5 2.5751602132223255 0.9 0.0 0.1
2 0.6 2.6831626181246357 0.9 0.0 0.1
2 0.7 2.723845906762425 0.83 0.08 0.09
3 0.3 2.4253639427713174 0.82 0.0 0.18
3 0.39999999999999997 2.6388434073470233 0.83 0.0 0.17
3 0.5 2.809379365912436 0.83 0.0 0.17
3 0.6 2.9166447371667448 0.84 0.0 0.16
3 0.7 2.9558894331693866 0.77 0.07 0.16
4 0.3 2.4258648822054236 0.82 0.0 0.18
4 0.39999999999999997 2.6391192513053574 0.83 0.0 0.17
4 0.5 2.80947212145867 0.83 0.0 0.17
4 0.6 2.916551258034393 0.84 0.0 0.16
4 0.7 2.9557026855787094 0.77 0.07 0.16
5 0.3 2.585663905942749 0.76 0.0 0.24
5 0.39999999999999997 2.7885249061631585 0.77 0.0 0.23
5 0.5 2.9503870369447047 0.78 0.0 0.22
5 0.6 3.052389163295995 0.79 0.0 0.21
5 0.7 3.0896355535925757 0.74 0.06 0.2
6 0.3 2.587462744581181 0.76 0.0 0.24
6 0.39999999999999997 2.7901437537315927 0.77 0.0 0.23
6 0.5 2.9518339475869055 0.78 0.0 0.22
6 0.6 3.053683953202749 0.79 0.0 0.21
6 0.7 3.090805350939478 0.74 0.06 0.2
7 0.3 2.690303319519034 0.72 0.0 0.28
7 0.39999999999999997 2.881988659006333 0.73 0.0 0.27
7 0.5 3.0352435715550925 0.74 0.0 0.26
7 0.6 3.132447122329278 0.75 0.0 0.25
7 0.7 3.1680327300063134 0.7 0.06 0.24
8 0.3 2.6904363635721382 0.72 0.0 0.28
8 0.39999999999999997 2.882113875645554 0.73 0.0 0.27
8 0.5 3.0353988901753013 0.74 0.0 0.26
8 0.6 3.1326677553060454 0.75 0.0 0.25
8 0.7 3.168264259319935 0.7 0.06 0.24
9 0.3 2.7697234986526595 0.68 0.0 0.32
9 0.39999999999999997 2.9508727937069215 0.69 0.0 0.31
9 0.5 3.096316060577798 0.71 0.0 0.29
9 0.6 3.1894112069286127 0.72 0.0 0.28
9 0.7 3.2237372613168964 0.68 0.05 0.27
10 0.3 2.7697210445646956 0.68 0.0 0.32
10 0.39999999999999997 2.950816045797386 0.69 0.0 0.31
10 0.5 3.0962163883648954 0.71 0.0 0.29
10 0.6 3.1893424157192602 0.72 0.0 0.28
10 0.7 3.2237210458025514 0.68 0.05 0.27
11 0.3 2.8128006468956133 0.65 0.0 0.35
11 0.39999999999999997 2.9849518992409636 0.67 0.0 0.33
11 0.5 3.1242895710402845 0.68 0.0 0.32
11 0.6 3.2148665240471916 0.7 0.0 0.3
11 0.7 3.2489420946614658 0.66 0.05 0.29
12 0.3 2.8117065390268356 0.65 0.0 0.35
12 0.39999999999999997 2.983863759469768 0.67 0.0 0.33
12 0.5 3.123252574935669 0.68 0.0 0.32
12 0.6 3.2139169124936893 0.7 0.0 0.3
12 0.7 3.2480717076965133 0.66 0.05 0.29
13 0.3 2.8415313185016267 0.63 0.0 0.37
13 0.39999999999999997 3.005229566960099 0.64 0.0 0.36
13 0.5 3.1382643453451884 0.66 0.0 0.34
13 0.6 3.225718688988613 0.68 0.0 0.32
13 0.7 3.2593532797873404 0.64 0.05 0.31
14 0.3 2.840942112451861 0.62 0.0 0.38
14 0.39999999999999997 3.004601585245994 0.64 0.0 0.36
14 0.5 3.137623539477603 0.66 0.0 0.34
14 0.6 3.2251005345461157 0.68 0.0 0.32
14 0.7 3.2587581520243636 0.64 0.05 0.31
15 0.3 2.8613861878303064 0.6 0.0 0.4
15 0.39999999999999997 3.017566312456772 0.62 0.0 0.38
15 0.5 3.1457152290383448 0.64 0.0 0.36
15 0.6 3.231522646460439 0.66 0.0 0.34
15 0.7 3.2654968188122138 0.63 0.04 0.33
16 0.3 2.8620490026531393 0.6 0.0 0.4
16 0.39999999999999997 3.017893357978433 0.62 0.0 0.38
16 0.5 3.145760361235025 0.64 0.0 0.36
16 0.6 3.2313451077362942 0.66 0.0 0.34
16 0.7 3.2652104703934417 0.63 0.04 0.33
17 0.3 2.8808126697535656 0.58 0.0 0.42
17 0.39999999999999997 3.0301072885353166 0.6 0.0 0.4
17 0.5 3.153619699852434 0.62 0.0 0.38
17 0.6 3.2375768304713977 0.64 0.0 0.36
17 0.7 3.271907802272789 0.62 0.04 0.34
18 0.3 2.882068995101806 0.58 0.0 0.42
18 0.39999999999999997 3.031107809979803 0.6 0.0 0.4
18 0.5 3.154394538782703 0.62 0.0 0.38
18 0.6 3.238163963432816 0.64 0.0 0.36
18 0.7 3.272367428000291 0.62 0.04 0.34
19 0.3 2.89153644714123 0.57 0.0 0.43
19 0.39999999999999997 3.0347372445379692 0.59 0.0 0.41
19 0.5 3.1542872593051903 0.61 0.0 0.39
19 0.6 3.2366586054340023 0.63 0.0 0.37
19 0.7 3.2708971812624643 0.61 0.04 0.35
20 0.3 2.8906829549519606 0.57 0.0 0.43
20 0.39999999999999997 3.033882294890375 0.59 0.0 0.41
20 0.5 3.1534667859537207 0.61 0.0 0.39
20 0.6 3.235904019524583 0.63 0.0 0.37
20 0.7 3.270189267583373 0.61 0.04 0.35
