10 0.5 2.744896600114365 0.66 0.0 0.34
10 0.6 2.7864646445848282 0.67 0.0 0.33
10 0.7 2.7987680599998153 0.6 0.08 0.32
10 0.8 2.7984980490509033 0.53 0.15 0.32
10 0.9 2.7864854950640345 0.49 0.2 0.31
10 1.0 2.764585079324181 0.44 0.25 0.31
11 0.5 2.779783579939941 0.63 0.0 0.37
11 0.6 2.819778221389977 0.65 0.0 0.35
11 0.7 2.8314169807061536 0.57 0.08 0.35
11 0.8 2.831189858110745 0.52 0.14 0.34
11 0.9 2.819702528117673 0.47 0.19 0.34
11 1.0 2.7985779973239864 0.42 0.24 0.34
12 0.5 2.779856298642836 0.63 0.0 0.37
12 0.6 2.8198248324279374 0.65 0.0 0.35
12 0.7 2.8314797080908676 0.57 0.08 0.35
12 0.8 2.8312519432522003 0.52 0.14 0.34
12 0.9 2.8197856620876465 0.47 0.19 0.34
12 1.0 2.798680328850263 0.42 0.24 0.34
13 0.5 2.8020627554085134 0.61 0.0 0.39
13 0.6 2.8404703412008927 0.62 0.0 0.38
13 0.7 2.8516651636788213 0.56 0.07 0.37
13 0.8 2.85149670812961 0.5 0.13 0.37
13 0.9 2.8406343048380402 0.46 0.18 0.36
13 1.0 2.8205958897828403 0.41 0.23 0.36
14 0.5 2.8018836866424026 0.61 0.0 0.39
14 0.6 2.840242437997472 0.62 0.0 0.38
14 0.7 2.851413625247364 0.56 0.07 0.37
14 0.8 2.851250210615485 0.5 0.13 0.37
14 0.9 2.8403773048797887 0.46 0.18 0.36
14 1.0 2.8203534534225456 0.41 0.23 0.36
15 0.5 2.815536047472195 0.59 0.0 0.41
15 0.6 2.8526516311333983 0.6 0.0 0.4
15 0.7 2.8636114320348782 0.54 0.07 0.39
15 0.8 2.863659909568146 0.48 0.13 0.39
15 0.9 2.8534707255018485 0.44 0.18 0.38
15 1.0 2.834350995268585 0.4 0.22 0.38
16 0.5 2.8151117079737906 0.58 0.0 0.42
16 0.6 2.852193628150519 0.6 0.0 0.4
16 0.7 2.8631427928883175 0.54 0.07 0.39
16 0.8 2.863201927525567 0.48 0.13 0.39
16 0.9 2.8530138708906567 0.44 0.18 0.38
16 1.0 2.833914166574661 0.4 0.22 0.38
17 0.5 2.8247571440635992 0.57 0.0 0.43
17 0.6 2.8609745834689613 0.58 0.0 0.42
17 0.7 2.8719366318213577 0.52 0.07 0.41
17 0.8 2.872513995919885 0.48 0.12 0.4
17 0.9 2.8630872110762127 0.43 0.17 0.4
17 1.0 2.84494408737825 0.39 0.21 0.4
18 0.5 2.824670983604915 0.57 0.0 0.43
18 0.6 2.8608796681303157 0.58 0.0 0.42
18 0.7 2.87183179306956 0.52 0.07 0.41
18 0.8 2.872403769436888 0.48 0.12 0.4
18 0.9 2.8629856153895514 0.43 0.17 0.4
18 1.0 2.844851258906967 0.39 0.21 0.4
19 0.5 2.826953851622855 0.55 0.0 0.45
19 0.6 2.8626599439075617 0.57 0.0 0.43
19 0.7 2.8738423592122264 0.52 0.06 0.42
19 0.8 2.874985852692782 0.46 0.12 0.42
19 0.9 2.866337276665546 0.43 0.16 0.41
19 1.0 2.849307903349321 0.39 0.2 0.41
20 0.5 2.826807840834059 0.55 0.0 0.45
20 0.6 2.8624817839408165 0.57 0.0 0.43
20 0.7 2.873647858294894 0.52 0.06 0.42
20 0.8 2.874792834834293 0.46 0.12 0.42
20 0.9 2.866137416047164 0.43 0.16 0.41
20 1.0 2.849119775329303 0.39 0.2 0.41
