1010 1000 2995 5.99 0.005995995995995996 129 0.041569653875373015 94.934 -0.06898333375944277 77.3950902835574 0 0 325
1010 1000 2995 5.99 0.005995995995995996 83 0.02816275269029655 85.718 -0.07789861312582692 77.3950902835574 0 0 233
1010 1000 2995 5.99 0.005995995995995996 107 0.031396317488672984 86.932 -0.0666857648456299 77.3950902835574 0 0 270
1010 1000 2995 5.99 0.005995995995995996 92 0.033838679534908905 90.254 -0.08847298882101069 77.3950902835574 0 0 260
1010 1000 2995 5.99 0.005995995995995996 110 0.04300217141759061 102.41 -0.09684043316862055 77.3950902835574 0 0 338
1010 1000 2995 5.99 0.005995995995995996 79 0.032759290350166184 83.264 -0.06945253170899478 77.3950902835574 0 0 234
1010 1000 2995 5.99 0.005995995995995996 96 0.039228670141717895 92.466 -0.06575875868200329 77.3950902835574 0 0 298
1010 1000 2995 5.99 0.005995995995995996 102 0.03884648845560443 88.812 -0.07582098071204928 77.3950902835574 0 0 279
1010 1000 2995 5.99 0.005995995995995996 91 0.030487527391157704 85.316 -0.07478352594720297 77.3950902835574 0 0 251
1010 1000 2995 5.99 0.005995995995995996 96 0.03130129662760702 86.076 -0.08058599285807591 77.3950902835574 0 0 246
