0.0 0.9836014279215596
0.1 0.9821325445792615
0.2 0.9705684904909673
0.3 0.9752472130622143
0.4 0.9663712505866834
0.5 0.9666916582160378
0.6 0.962301360073025
0.7 0.9416308381335619
0.8 0.9463012720717727
0.9 0.9191707627800743
1.0 0.9241768300306248
0.0 0.9805183331042148
0.1 0.978182843504027
0.2 0.9748870492593129
0.3 0.9743748448796621
0.4 0.9609618465465245
0.5 0.966597561063885
0.6 0.9563895451065547
0.7 0.9599060215757869
0.8 0.9326856444680558
0.9 0.9242918705503054
1.0 0.9107571882090588
0.0 0.9821959043957325
0.1 0.9794705724105467
0.2 0.9774012085769139
0.3 0.9701015941129013
0.4 0.9658465496050638
0.5 0.962369559578517
0.6 0.9630144843588025
0.7 0.9425511264211672
0.8 0.9495798485647154
0.9 0.933328959960316
1.0 0.8895065367982915
0.0 0.9781738763387198
0.1 0.9796892935044981
0.2 0.9755767373333335
0.3 0.9760508136969718
0.4 0.968072379605884
0.5 0.9670968477860263
0.6 0.9563776775597121
0.7 0.9404855348613325
0.8 0.9323853741817907
0.9 0.937140531575711
1.0 0.9009609274545626
0.0 0.9785172423547834
0.1 0.9815503980761578
0.2 0.9726057633480049
0.3 0.9738038436633978
0.4 0.9637654795329399
0.5 0.9616659224279283
0.6 0.9579492628296822
0.7 0.9516285911003064
0.8 0.9345610654502189
0.9 0.9219537239572543
1.0 0.8913637966792685
0.0 0.9801464104076977
0.1 0.9788397142882068
0.2 0.9752153154856383
0.3 0.9755194235232111
0.4 0.9703192293904233
0.5 0.9697323940125693
0.6 0.9524342629671415
0.7 0.9507629412036982
0.8 0.9495631615240909
0.9 0.9435412896477765
1.0 0.9110794575894285
0.0 0.9790414591328463
0.1 0.9771571122815346
0.2 0.9791873277047086
0.3 0.9721250023045237
0.4 0.9611840832629647
0.5 0.9589664156816211
0.6 0.943345694315939
0.7 0.9594168142493297
0.8 0.9398474776876117
0.9 0.8883484693603022
1.0 0.8955918916678675
0.0 0.9818647765033787
0.1 0.9767321515117848
0.2 0.9783203614825119
0.3 0.9726163555434767
0.4 0.9719154985370788
0.5 0.9611024116246597
0.6 0.9424454833553522
0.7 0.9425720828326039
0.8 0.9438907576661522
0.9 0.9124375541245506
1.0 0.899002903030079
0.0 0.9813597141560036
0.1 0.9769768822457231
0.2 0.970748504077964
0.3 0.9760691265351163
0.4 0.9678534764511915
0.5 0.962488757070284
0.6 0.9575573152413595
0.7 0.9580324057225161
0.8 0.9343290438161753
0.9 0.9327123674606863
1.0 0.9320851510550295
0.0 0.9792946132583747
