820800000 9545 40002 8.381770560502881 8.782240738163119E-4 178 0.19357319107500132 196.77695128339445 0.01228561287822284 282.8497834540447 1633 1197 35935
821800000 9608 40476 8.425478767693589 8.770145485264483E-4 178 0.19178710810997868 198.76415487094087 0.014010434035303419 284.5206495142312 1632 1198 36210
822800000 9684 41165 8.501652209830649 8.779977496468707E-4 179 0.18922186632350155 201.74122263527468 0.014677848869352993 286.93204770467867 1617 1199 36493
823800000 9802 42400 8.651295653948173 8.826951998722757E-4 183 0.18540018907085273 208.92919812283208 0.017672451488549876 291.20439557122074 1601 1200 37164
824800000 9899 43254 8.739064551974947 8.829121592215546E-4 184 0.18284311641186807 212.88029093847862 0.01888764376519578 294.12242349062745 1603 1203 37624
825800000 10029 44457 8.865689500448699 8.840934882776923E-4 190 0.17933565090301004 220.80785721407918 0.01966998121036019 298.1845066397649 1600 1218 38292
826800000 10164 45355 8.924635970090515 8.78149755986472E-4 191 0.17574047998390038 224.17768595041323 0.020638300863607923 301.18100869742767 1626 1217 38705
827800000 10269 46370 9.031064368487682 8.795349014888665E-4 192 0.17332671838761202 230.75684097769988 0.0211978840207111 304.53242848668845 1619 1227 39243
828800000 10368 47275 9.119405864197532 8.796571683416158E-4 194 0.17080447175829847 234.58873456790124 0.02260739341931026 307.48983723043597 1605 1240 39636
829800000 10474 48180 9.199923620393355 8.784420529354869E-4 198 0.16834865922172104 238.86137101393928 0.023743669092555805 310.41907157905104 1617 1233 40050
830800000 10571 49028 9.27594361933592 8.775727170611087E-4 198 0.1664617624615979 243.57544224765869 0.02506788455384796 313.13894679518864 1627 1244 40534
831800000 10693 49978 9.347797624614234 8.742796132261723E-4 198 0.16400702810772555 246.81380342279996 0.026668725606374538 316.15818825391824 1638 1249 40945
832800000 10810 50920 9.4209065679926 8.715798471637154E-4 199 0.16182189150266113 251.57483811285846 0.027347260379345418 319.1238004286111 1642 1263 41427
833800000 10905 51697 9.481338835396608 8.695285065477446E-4 200 0.1600927609953736 254.60724438331042 0.02843088918671021 321.54937412472134 1651 1262 41784
834800000 11051 53073 9.605103610532984 8.692401457495913E-4 202 0.15693694591924157 261.7392091213465 0.03034064158831655 325.8005524857194 1651 1270 42469
835800000 11168 54187 9.70397564469914 8.689868043968067E-4 204 0.15457808659560676 266.81267908309457 0.03215276684344332 329.2020656071283 1650 1271 43022
836800000 11282 55087 9.765467115759616 8.656561577661216E-4 204 0.15223663085222627 269.4625066477575 0.03344934698727511 331.92469025367785 1656 1276 43397
837800000 11408 56008 9.819074333800842 8.607937524152575E-4 205 0.1498674564101314 272.0508415147265 0.03464312362730967 334.6879143321432 1653 1287 43757
838800000 11516 57039 9.906043765196248 8.602730147803951E-4 208 0.1483118695303082 276.05626953803403 0.03583259126304889 337.7543486026494 1638 1299 44225
839800000 11630 58067 9.98572656921754 8.586917679265234E-4 212 0.1466192607719524 279.92605331040414 0.03722638280509319 340.78438931382993 1636 1303 44699
840800000 11776 59259 10.064368206521738 8.54723414566602E-4 213 0.14436278753416157 283.7618885869565 0.03859854412820498 344.26443324862936 1638 1301 45187
841800000 11888 60082 10.10800807537012 8.50341387681511E-4 213 0.14248960749211412 285.92311574697175 0.03955216362461204 346.6467943022119 1640 1300 45467
842800000 12007 61301 10.21087698842342 8.504811751143945E-4 216 0.14102131602215806 291.04272507703837 0.040430211271468265 350.1456839659744 1633 1296 46033
843800000 12165 62837 10.330785039046445 8.492917657880997E-4 218 0.1393737832696895 297.51976983148376 0.04159578964655151 354.5052891001769 1640 1299 46791
844800000 12303 64215 10.438917337234821 8.485544901020014E-4 222 0.13757169708166564 303.4711858896204 0.04209274746922071 358.37131581643087 1633 1313 47453
845800000 12437 65584 10.546594837983436 8.480697039227594E-4 224 0.1355626007378625 308.8275307550052 0.043003809035797834 362.17123022128635 1618 1311 48053
846800000 12579 67175 10.680499244773035 8.491412978830525E-4 224 0.13391218702315583 317.16114158518167 0.04300169930516408 366.53785616222507 1608 1313 48920
847800000 12695 68406 10.77684127609295 8.489712680079525E-4 224 0.13270727591706402 321.9602993304451 0.04328789386434552 369.88106196451855 1601 1316 49528
848800000 12789 69261 10.831339432324654 8.469924485708988E-4 226 0.13145142426641593 324.9364297443115 0.04321285844581321 372.1854376517168 1595 1327 49876
849800000 12920 70734 10.94953560371517 8.475528758971414E-4 230 0.12955817248188226 331.4910216718266 0.0433480291593149 376.1223205288407 1583 1315 50562
850800000 13040 72174 11.069631901840491 8.489632565258448E-4 234 0.1281878096744259 337.8842024539877 0.044020778078667305 379.931572786469 1580 1316 51292
851800000 13138 73272 11.154209164256356 8.490682168117801E-4 235 0.12714291655607174 342.67331405084485 0.04389385792682389 382.8106581588344 1561 1330 51780
852800000 13205 74117 11.225596365013253 8.501663408825547E-4 235 0.12633879745966806 346.57644831503217 0.04481203855355666 385.0116881342695 1545 1338 52187
853800000 13283 75050 11.300158096815478 8.507873887076855E-4 238 0.125435651146171 350.70345554468116 0.04549902782282232 387.4274125562103 1541 1341 52663
854800000 13396 76227 11.380561361600478 8.496126436431861E-4 240 0.12453024273032007 354.82905344879066 0.04547552975721669 390.45358238848314 1532 1347 53177
855800000 13518 77636 11.486314543571535 8.497680360709872E-4 240 0.12323322943499253 361.6296789465897 0.04587562025744733 394.04568263083405 1538 1340 53958
856800000 13616 78707 11.560957696827263 8.491338741701992E-4 241 0.12191501060997827 366.2090188014101 0.04648123829555064 396.7543320494434 1540 1346 54515
