10 3 2 1.3333333333333333 0.6666666666666666 2 0.0 2.0 -1.0 2.0 2 1 0
101 12 7 1.1666666666666667 0.10606060606060606 2 0.0 1.5 -0.39999999999999825 3.7416573867739413 10 2 0
209 27 17 1.2592592592592593 0.04843304843304843 3 0.0 1.9259259259259258 -0.465517241379312 5.830951894845301 22 3 0
292 40 26 1.3 0.03333333333333333 4 0.0 2.2 -0.469565217391305 7.211102550927978 33 3 0
407 63 44 1.3968253968253967 0.022529441884280594 4 0.0 2.4761904761904763 -0.25223214285714374 9.38083151964686 45 13 0
510 93 67 1.4408602150537635 0.015661524076671342 5 0.0064516129032258064 2.817204301075269 -0.09239130434783023 11.575836902790225 68 14 1
605 122 95 1.5573770491803278 0.012870884703969653 5 0.0049180327868852455 3.3442622950819674 -0.08738308587874193 13.784048752090222 81 24 1
707 138 110 1.5942028985507246 0.011636517507669523 6 0.004347826086956522 3.579710144927536 -0.11867428386207844 14.832396974191326 90 27 1
809 176 150 1.7045454545454546 0.00974025974025974 10 0.012896825396825396 4.556818181818182 -0.04001066677606539 17.320508075688775 111 37 4
902 211 189 1.7914691943127963 0.008530805687203791 14 0.028439201661950478 5.535545023696683 -0.058652936417611407 19.44222209522358 130 44 9
1010 252 245 1.9444444444444444 0.007746790615316512 16 0.04373040980183837 7.063492063492063 0.00762354345555536 22.135943621178654 147 53 15
1107 320 324 2.025 0.006347962382445141 19 0.06405040044020306 8.15 -0.08854293132109234 25.45584412271571 185 64 25
1210 385 399 2.0727272727272728 0.005397727272727273 21 0.06039262324976612 8.550649350649351 -0.04661238753271207 28.24889378365107 216 84 34
1310 438 479 2.1872146118721463 0.005005067761721159 24 0.06680609636982479 9.643835616438356 -0.029336960217610283 30.951575081084325 230 103 44
1410 491 583 2.374745417515275 0.004846419219418929 27 0.08069447181104067 11.523421588594704 -0.017710352332189594 34.14674215792775 241 113 65
1510 550 699 2.541818181818182 0.004629905613512171 28 0.09793159489810212 12.974545454545455 -0.01900891765285953 37.389838191679836 256 123 94
1609 605 781 2.581818181818182 0.004274533413606262 30 0.09949407291190081 13.540495867768595 -0.00482599994396099 39.52214569073901 282 133 103
1707 676 908 2.6863905325443787 0.003979837825991672 32 0.10236490924021696 14.834319526627219 -0.012948960849153947 42.61455150532503 304 142 127
1808 731 1036 2.8344733242134064 0.003882840170155351 35 0.1051066293849622 17.080711354309166 0.0067906285461519335 45.51922670696417 315 150 163
1905 783 1131 2.888888888888889 0.003694231315714692 36 0.10639600509130653 17.739463601532567 0.014969246342277039 47.56048780237646 332 160 182
2009 868 1321 3.043778801843318 0.003510702193590909 38 0.1054052784293828 20.101382488479263 0.030201280735125235 51.40038910358559 362 176 258
2110 953 1504 3.156348373557188 0.0033154919890306593 39 0.11144454156282536 21.848898216159498 0.05768800875657861 54.84523680320835 388 187 315
2210 1035 1674 3.234782608695652 0.0031284164494155245 41 0.11209556482514163 22.86376811594203 0.06782389442415387 57.86190456595773 401 208 346
2310 1109 1801 3.247971145175834 0.0029313818999781895 42 0.10641146090325246 23.32010820559062 0.06848424883341533 60.01666435249463 436 217 381
2410 1185 1929 3.2556962025316456 0.0027497434143003764 42 0.1077581422590716 23.48354430379747 0.06574391866951992 62.112800613078136 461 239 411
2510 1258 2129 3.384737678855326 0.0026927109616987476 42 0.11020946815736332 25.36724960254372 0.05585381963859818 65.25335240430181 476 245 473
2610 1336 2376 3.55688622754491 0.002664334252842629 44 0.11478584840566576 27.96556886227545 0.07006668658082009 68.93475175845634 481 267 570
2709 1427 2645 3.7070777855641204 0.002599633790718177 52 0.11947785907510676 30.821303433777153 0.04133747186261739 72.73238618387272 484 286 651
2810 1500 2850 3.8 0.002535023348899266 54 0.12117738179506707 33.01866666666667 0.051427024677354494 75.49834435270749 496 302 717
2908 1574 3030 3.8500635324015247 0.002447592836873188 55 0.122778507884775 33.57560355781449 0.0483362324222087 77.84600182411425 515 309 808
3010 1653 3235 3.914095583787054 0.002369307254108386 57 0.12255096122541102 34.99576527525711 0.04523976162244598 80.43631020876082 539 320 910
3109 1727 3412 3.9513607411696583 0.002289316767769211 60 0.1245933749545076 35.792704111175446 0.04565999456610225 82.60750571225353 555 338 958
3210 1808 3681 4.071902654867257 0.0022534049003139216 60 0.12269430035384819 39.0353982300885 0.07400678001229254 85.80209787645056 562 354 1076
3309 1899 3891 4.097946287519747 0.0021590865582295825 61 0.12364839547876408 39.56819378620327 0.06919265948408782 88.21564487096379 582 375 1138
3410 1970 4107 4.169543147208122 0.0021175942850219 61 0.1260268244998266 40.56954314720812 0.07143002262024908 90.6311204829776 569 399 1200
3508 2048 4385 4.2822265625 0.002091952399853444 64 0.12998349411100643 43.4228515625 0.0798357685144563 93.64827814754524 582 403 1446
3610 2128 4644 4.364661654135339 0.0020520271058464216 66 0.13295670199282308 45.982142857142854 0.08351471080706156 96.37427042525407 602 409 1649
3710 2199 4865 4.424738517507958 0.0020130748487297355 67 0.1375932448649974 47.00318326512051 0.0840726750771149 98.64076236526155 607 424 1771
3810 2292 5187 4.526178010471204 0.001975634225434834 69 0.13981431418918489 49.24258289703316 0.08299988227119266 101.85283501208987 608 447 1978
3910 2385 5470 4.587002096436058 0.001924078060585595 69 0.14041879749829445 50.893081761006286 0.07496674498673642 104.59445491994305 627 457 2137
4010 2472 5812 4.702265372168285 0.0019029807252805685 71 0.14335568014952413 53.24029126213592 0.06642808913606385 107.81465577554845 639 457 2332
