10 3 2 1.3333333333333333 0.6666666666666666 2 0.0 2.0 -1.0
10 3 2 1.3333333333333333 0.6666666666666666 2 0.0 2.0 -1.0
23 5 3 1.2 0.3 2 0.0 1.6 -0.5000000000000006
23 5 3 1.2 0.3 2 0.0 1.6 -0.5000000000000006
23 5 3 1.2 0.3 2 0.0 1.6 -0.5000000000000006
57 6 4 1.3333333333333333 0.26666666666666666 2 0.0 2.0 -1.0
57 6 4 1.3333333333333333 0.26666666666666666 2 0.0 2.0 -1.0
57 6 4 1.3333333333333333 0.26666666666666666 2 0.0 2.0 -1.0
90 8 5 1.25 0.17857142857142858 2 0.0 1.75 -0.6666666666666689
95 10 6 1.2 0.13333333333333333 2 0.0 1.6 -0.500000000000003
101 12 7 1.1666666666666667 0.10606060606060606 2 0.0 1.5 -0.39999999999999825
101 12 7 1.1666666666666667 0.10606060606060606 2 0.0 1.5 -0.39999999999999825
101 12 7 1.1666666666666667 0.10606060606060606 2 0.0 1.5 -0.39999999999999825
101 12 7 1.1666666666666667 0.10606060606060606 2 0.0 1.5 -0.39999999999999825
145 14 8 1.1428571428571428 0.08791208791208792 2 0.0 1.4285714285714286 -0.3333333333333333
145 14 8 1.1428571428571428 0.08791208791208792 2 0.0 1.4285714285714286 -0.3333333333333333
145 14 8 1.1428571428571428 0.08791208791208792 2 0.0 1.4285714285714286 -0.3333333333333333
176 16 9 1.125 0.075 2 0.0 1.375 -0.2857142857142868
189 20 12 1.2 0.06315789473684211 3 0.0 1.7 -0.35211267605633473
197 24 15 1.25 0.05434782608695652 3 0.0 1.9166666666666667 -0.4383561643835616
209 27 17 1.2592592592592593 0.04843304843304843 4 0.0 2.074074074074074 -0.3769470404984413
220 28 18 1.2857142857142858 0.047619047619047616 4 0.0 2.142857142857143 -0.42105263157894685
227 31 20 1.2903225806451613 0.043010752688172046 4 0.0 2.129032258064516 -0.38107416879795497
238 35 22 1.2571428571428571 0.03697478991596639 4 0.0 2.0 -0.32885906040268437
244 36 23 1.2777777777777777 0.03650793650793651 4 0.0 2.0555555555555554 -0.3673036093418276
244 36 23 1.2777777777777777 0.03650793650793651 4 0.0 2.0555555555555554 -0.3673036093418276
269 37 24 1.2972972972972974 0.036036036036036036 4 0.0 2.108108108108108 -0.3090909090909096
274 38 25 1.3157894736842106 0.03556187766714083 4 0.0 2.263157894736842 -0.30853994490358455
274 38 25 1.3157894736842106 0.03556187766714083 4 0.0 2.263157894736842 -0.30853994490358455
292 40 26 1.3 0.03333333333333333 4 0.0 2.2 -0.2864583333333353
292 40 26 1.3 0.03333333333333333 4 0.0 2.2 -0.2864583333333353
292 40 26 1.3 0.03333333333333333 4 0.0 2.2 -0.2864583333333353
324 44 29 1.3181818181818181 0.0306553911205074 4 0.0 2.227272727272727 -0.29109589041095957
338 47 31 1.3191489361702127 0.028677150786308975 4 0.0 2.2127659574468086 -0.2997903563941278
338 47 31 1.3191489361702127 0.028677150786308975 4 0.0 2.2127659574468086 -0.2997903563941278
358 48 32 1.3333333333333333 0.028368794326241134 4 0.0 2.2916666666666665 -0.3445378151260504
366 51 35 1.3725490196078431 0.027450980392156862 4 0.0 2.392156862745098 -0.3061916878710781
378 55 37 1.3454545454545455 0.024915824915824916 4 0.0 2.290909090909091 -0.26692607003890795
378 55 37 1.3454545454545455 0.024915824915824916 4 0.0 2.290909090909091 -0.26692607003890795
400 59 42 1.423728813559322 0.024547048509643482 4 0.05084745762711865 2.5762711864406778 -0.2412545235223213
407 63 44 1.3968253968253967 0.022529441884280594 4 0.047619047619047616 2.4761904761904763 -0.20312499999999797
411 64 45 1.40625 0.022321428571428572 4 0.046875 2.5 -0.17711171662125744
429 67 48 1.4328358208955223 0.021709633649932156 5 0.04477611940298507 2.656716417910448 -0.15831809872029456
439 73 53 1.452054794520548 0.020167427701674276 5 0.0410958904109589 2.7945205479452055 -0.20214356929212524
448 75 56 1.4933333333333334 0.02018018018018018 5 0.04 2.96 -0.1648202577436148
458 78 58 1.4871794871794872 0.019314019314019316 5 0.038461538461538464 2.923076923076923 -0.16350301984469803
464 82 61 1.4878048780487805 0.018367961457392352 5 0.036585365853658534 2.926829268292683 -0.169598734927853
475 84 62 1.4761904761904763 0.01778542742398164 5 0.03571428571428571 2.880952380952381 -0.1567609155606798
488 86 63 1.4651162790697674 0.017236662106703146 5 0.03488372093023256 2.8372093023255816 -0.14459636636073575
496 90 65 1.4444444444444444 0.016229712858926344 5 0.03333333333333333 2.7555555555555555 -0.1220857803879634
510 93 67 1.4408602150537635 0.015661524076671342 5 0.03225806451612903 2.7311827956989245 -0.12296904395416719
515 94 68 1.446808510638298 0.01555708075955159 5 0.031914893617021274 2.7872340425531914 -0.1306915306915247
515 94 68 1.446808510638298 0.01555708075955159 5 0.031914893617021274 2.7872340425531914 -0.1306915306915247
536 98 70 1.4285714285714286 0.014727540500736377 5 0.030612244897959183 2.7142857142857144 -0.11111111111110585
536 98 70 1.4285714285714286 0.014727540500736377 5 0.030612244897959183 2.7142857142857144 -0.11111111111110585
560 105 78 1.4857142857142858 0.014285714285714285 5 0.03428571428571429 2.9904761904761905 -0.049290593799259944
568 106 79 1.490566037735849 0.014195867026055705 5 0.0339622641509434 3.0 -0.04109162602469794
578 108 82 1.5185185185185186 0.014191761855313257 5 0.03333333333333334 3.1296296296296298 -0.033192289609782724
587 112 86 1.5357142857142858 0.013835263835263836 5 0.03214285714285715 3.1785714285714284 -0.048780487804883185
596 119 93 1.5630252100840336 0.013245976356644353 5 0.030252100840336138 3.277310924369748 -0.06330570902393781
